"titre";"créateur";"contributeur";"sujet";"description";"editeur";"Date ";"Type ";"format";"identifiant";"Source";"langue";"Relation";"couverture";"droits";"Nom du fichier";"url"
"Inula conyza (Asteraceae)";"Sellier";;;;"Herbiers universitaires de Clermont-Ferrand";1890;"still image";"image/jpeg";"Asteraceae_Inula_conyza_CLF114404";"Bibliothèque Université Clermont auvergne";"fre";;"les Aix";"Domaine public";"Asteraceae_Inula_conyza_CLF114404.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Inula_conyza_CLF114404.jpg"
"Inula crithmoides (Asteraceae)";"Fouilloy";;;;"Herbiers universitaires de Clermont-Ferrand";1934;"still image";"image/jpeg";"Asteraceae_Inula_crithmoides_CLF114403";"Bibliothèque Université Clermont auvergne";"fre";;"Port Vendres";"Domaine public";"Asteraceae_Inula_crithmoides_CLF114403.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Inula_crithmoides_CLF114403.jpg"
"Inula graveolens (Asteraceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Asteraceae_Inula_graveolens_CLF114394";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Asteraceae_Inula_graveolens_CLF114394.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Inula_graveolens_CLF114394.jpg"
"Inula montana (Asteraceae)";"Fouilloy";;;;"Herbiers universitaires de Clermont-Ferrand";1936;"still image";"image/jpeg";"Asteraceae_Inula_montana_CLF114407";"Bibliothèque Université Clermont auvergne";"fre";;"Guillestre, Plan de Phazy";"Domaine public";"Asteraceae_Inula_montana_CLF114407.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Inula_montana_CLF114407.jpg"
"Inula montana (Asteraceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1939;"still image";"image/jpeg";"Asteraceae_Inula_montana_CLF114402";"Bibliothèque Université Clermont auvergne";"fre";;"le Biot, mont Ouzon";"Domaine public";"Asteraceae_Inula_montana_CLF114402.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Inula_montana_CLF114402.jpg"
"Inula spiraeifolia (Asteraceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1980;"still image";"image/jpeg";"Asteraceae_Inula_spiraeifolia_CLF114396";"Bibliothèque Université Clermont auvergne";"fre";;"Val Suzon";"Domaine public";"Asteraceae_Inula_spiraeifolia_CLF114396.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Inula_spiraeifolia_CLF114396.jpg"
"Inula squarrosa (Asteraceae)";"Le Grand";;;;"Herbiers universitaires de Clermont-Ferrand";1896;"still image";"image/jpeg";"Asteraceae_Inula_squarrosa_CLF114406";"Bibliothèque Université Clermont auvergne";"fre";;"Fixin";"Domaine public";"Asteraceae_Inula_squarrosa_CLF114406.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Inula_squarrosa_CLF114406.jpg"
"Inula viscosa (Asteraceae)";"Chouard";;;;"Herbiers universitaires de Clermont-Ferrand";1941;"still image";"image/jpeg";"Asteraceae_Inula_viscosa_CLF114408";"Bibliothèque Université Clermont auvergne";"fre";;"Martigues";"Domaine public";"Asteraceae_Inula_viscosa_CLF114408.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Inula_viscosa_CLF114408.jpg"
"Kremeria multicaulis (Asteraceae)";"Maire";;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Asteraceae_Kremeria_multicaulis_CLF114383";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Asteraceae_Kremeria_multicaulis_CLF114383.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Kremeria_multicaulis_CLF114383.jpg"
"Lactuca saligna (Asteraceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1927;"still image";"image/jpeg";"Asteraceae_Lactuca_saligna_CLF114247";"Bibliothèque Université Clermont auvergne";"fre";;"Saint Saulge, Montchenu";"Domaine public";"Asteraceae_Lactuca_saligna_CLF114247.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Lactuca_saligna_CLF114247.jpg"
"Lactuca scariola (Asteraceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Asteraceae_Lactuca_scariola_CLF114246";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Asteraceae_Lactuca_scariola_CLF114246.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Lactuca_scariola_CLF114246.jpg"
"Lapsana communis (Asteraceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Asteraceae_Lapsana_communis_CLF114243";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Asteraceae_Lapsana_communis_CLF114243.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Lapsana_communis_CLF114243.jpg"
"Leontodon autumnalis (Asteraceae)";"Sellier";;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Asteraceae_Leontodon_autumnalis_CLF114234";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Asteraceae_Leontodon_autumnalis_CLF114234.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Leontodon_autumnalis_CLF114234.jpg"
"Leontodon hispidus (Asteraceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1992;"still image";"image/jpeg";"Asteraceae_Leontodon_hispidus_CLF114235";"Bibliothèque Université Clermont auvergne";"fre";;"Villapourçon";"Domaine public";"Asteraceae_Leontodon_hispidus_CLF114235.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Leontodon_hispidus_CLF114235.jpg"
"Leontodon hispidus (Asteraceae)";"Sellier";;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Asteraceae_Leontodon_hispidus_CLF114253";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Asteraceae_Leontodon_hispidus_CLF114253.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Leontodon_hispidus_CLF114253.jpg"
"Leucanthemum alpinum (Asteraceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1979;"still image";"image/jpeg";"Asteraceae_Leucanthemum_alpinum_CLF114414";"Bibliothèque Université Clermont auvergne";"fre";;"Escot";"Domaine public";"Asteraceae_Leucanthemum_alpinum_CLF114414.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Leucanthemum_alpinum_CLF114414.jpg"
"Leucanthemum coronopifolium laciniatum (Asteraceae)";"Despaty";;;;"Herbiers universitaires de Clermont-Ferrand";1935;"still image";"image/jpeg";"Asteraceae_Leucanthemum_coronopifolium_laciniatum_CLF114420";"Bibliothèque Université Clermont auvergne";"fre";;"col d'Allos";"Domaine public";"Asteraceae_Leucanthemum_coronopifolium_laciniatum_CLF114420.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Leucanthemum_coronopifolium_laciniatum_CLF114420.jpg"
"Leucanthemum corymbosum (Asteraceae)";"Sellier";;;;"Herbiers universitaires de Clermont-Ferrand";1895;"still image";"image/jpeg";"Asteraceae_Leucanthemum_corymbosum_CLF114415";"Bibliothèque Université Clermont auvergne";"fre";;"Andryes";"Domaine public";"Asteraceae_Leucanthemum_corymbosum_CLF114415.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Leucanthemum_corymbosum_CLF114415.jpg"
"Leucanthemum graminifolium (Asteraceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1991;"still image";"image/jpeg";"Asteraceae_Leucanthemum_graminifolium_CLF114425";"Bibliothèque Université Clermont auvergne";"fre";;"Dun-sur-Auron, la Périsse";"Domaine public";"Asteraceae_Leucanthemum_graminifolium_CLF114425.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Leucanthemum_graminifolium_CLF114425.jpg"
"Leucanthemum graminifolium (Asteraceae)";"Le Grand";;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Asteraceae_Leucanthemum_graminifolium_CLF114411";"Bibliothèque Université Clermont auvergne";"fre";;"la Chapelle Saint Ursin";"Domaine public";"Asteraceae_Leucanthemum_graminifolium_CLF114411.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Leucanthemum_graminifolium_CLF114411.jpg"
"Leucanthemum vulgare (Asteraceae)";"Sellier";;;;"Herbiers universitaires de Clermont-Ferrand";1890;"still image";"image/jpeg";"Asteraceae_Leucanthemum_vulgare_CLF114426";"Bibliothèque Université Clermont auvergne";"fre";;"les Aix";"Domaine public";"Asteraceae_Leucanthemum_vulgare_CLF114426.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Leucanthemum_vulgare_CLF114426.jpg"
"Linosyris vulgaris (Asteraceae)";"Fouilloy";;;;"Herbiers universitaires de Clermont-Ferrand";1936;"still image";"image/jpeg";"Asteraceae_Linosyris_vulgaris_CLF114443";"Bibliothèque Université Clermont auvergne";"fre";;"Guillestre, Plan de Phazy";"Domaine public";"Asteraceae_Linosyris_vulgaris_CLF114443.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Linosyris_vulgaris_CLF114443.jpg"
"Madia elegans (Asteraceae)";"Bouchon";;;;"Herbiers universitaires de Clermont-Ferrand";1940;"still image";"image/jpeg";"Asteraceae_Madia_elegans_CLF114337";"Bibliothèque Université Clermont auvergne";"fre";;"Bordeaux, jardin botanique";"Domaine public";"Asteraceae_Madia_elegans_CLF114337.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Madia_elegans_CLF114337.jpg"
"Matricaria chamomilla (Asteraceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1994;"still image";"image/jpeg";"Asteraceae_Matricaria_chamomilla_CLF114410";"Bibliothèque Université Clermont auvergne";"fre";;"Neuville-lès-Decize";"Domaine public";"Asteraceae_Matricaria_chamomilla_CLF114410.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Matricaria_chamomilla_CLF114410.jpg"
"Matricaria discoidea (Asteraceae)";"Despaty";;;;"Herbiers universitaires de Clermont-Ferrand";1939;"still image";"image/jpeg";"Asteraceae_Matricaria_discoidea_CLF114417";"Bibliothèque Université Clermont auvergne";"fre";;"le Coudray-Montceaux";"Domaine public";"Asteraceae_Matricaria_discoidea_CLF114417.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Matricaria_discoidea_CLF114417.jpg"
"Matricaria inodora (Asteraceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1942;"still image";"image/jpeg";"Asteraceae_Matricaria_inodora_CLF114418";"Bibliothèque Université Clermont auvergne";"fre";;"Préporché";"Domaine public";"Asteraceae_Matricaria_inodora_CLF114418.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Matricaria_inodora_CLF114418.jpg"
"Matricaria matricarioides (Asteraceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1991;"still image";"image/jpeg";"Asteraceae_Matricaria_matricarioides_CLF114409";"Bibliothèque Université Clermont auvergne";"fre";;"Valigny, étang de Goule";"Domaine public";"Asteraceae_Matricaria_matricarioides_CLF114409.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Matricaria_matricarioides_CLF114409.jpg"
"Parthenium (Asteraceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Asteraceae_Parthenium_CLF114419";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Asteraceae_Parthenium_CLF114419.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Parthenium_CLF114419.jpg"
"Picridium tingitanum discolor maroccanum (Asteraceae)";"Jallu";;;;"Herbiers universitaires de Clermont-Ferrand";1939;"still image";"image/jpeg";"Asteraceae_Picridium_tingitanum_discolor_maroccanum_CLF114257";"Bibliothèque Université Clermont auvergne";"fre";;"littoral";"Domaine public";"Asteraceae_Picridium_tingitanum_discolor_maroccanum_CLF114257.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Picridium_tingitanum_discolor_maroccanum_CLF114257.jpg"
"Picris hieracoides (Asteraceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1983;"still image";"image/jpeg";"Asteraceae_Picris_hieracoides_CLF114259";"Bibliothèque Université Clermont auvergne";"fre";;"Garchy";"Domaine public";"Asteraceae_Picris_hieracoides_CLF114259.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Picris_hieracoides_CLF114259.jpg"
"Picris hieracoides (Asteraceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Asteraceae_Picris_hieracoides_CLF114268";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Asteraceae_Picris_hieracoides_CLF114268.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Picris_hieracoides_CLF114268.jpg"
"Prenanthes purpurea (Asteraceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Asteraceae_Prenanthes_purpurea_CLF114254";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Asteraceae_Prenanthes_purpurea_CLF114254.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Prenanthes_purpurea_CLF114254.jpg"
"Pterotheca sancta (Asteraceae)";"Le Grand";;;;"Herbiers universitaires de Clermont-Ferrand";1892;"still image";"image/jpeg";"Asteraceae_Pterotheca_sancta_CLF114242";"Bibliothèque Université Clermont auvergne";"fre";;"Bourges";"Domaine public";"Asteraceae_Pterotheca_sancta_CLF114242.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Pterotheca_sancta_CLF114242.jpg"
"Pulicaria vulgaris (Asteraceae)";"Sellier";;;;"Herbiers universitaires de Clermont-Ferrand";1890;"still image";"image/jpeg";"Asteraceae_Pulicaria_vulgaris_CLF114405";"Bibliothèque Université Clermont auvergne";"fre";;"Charassy";"Domaine public";"Asteraceae_Pulicaria_vulgaris_CLF114405.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Pulicaria_vulgaris_CLF114405.jpg"
"Scolymus hispanicus (Asteraceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1935;"still image";"image/jpeg";"Asteraceae_Scolymus_hispanicus_CLF114270";"Bibliothèque Université Clermont auvergne";"fre";;"Grasse";"Domaine public";"Asteraceae_Scolymus_hispanicus_CLF114270.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Scolymus_hispanicus_CLF114270.jpg"
"Scorzonera humilis (Asteraceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1989;"still image";"image/jpeg";"Asteraceae_Scorzonera_humilis_CLF114255";"Bibliothèque Université Clermont auvergne";"fre";;"Montambert, Fontaine Vaillant";"Domaine public";"Asteraceae_Scorzonera_humilis_CLF114255.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Scorzonera_humilis_CLF114255.jpg"
"Scorzonera humilis (Asteraceae)";"Sellier";;;;"Herbiers universitaires de Clermont-Ferrand";1943;"still image";"image/jpeg";"Asteraceae_Scorzonera_humilis_CLF114258";"Bibliothèque Université Clermont auvergne";"fre";;"Préporché";"Domaine public";"Asteraceae_Scorzonera_humilis_CLF114258.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Scorzonera_humilis_CLF114258.jpg"
"Senecio adonidifolius (Asteraceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1935;"still image";"image/jpeg";"Asteraceae_Senecio_adonidifolius_CLF114312";"Bibliothèque Université Clermont auvergne";"fre";;"Villapourçon, le Puits";"Domaine public";"Asteraceae_Senecio_adonidifolius_CLF114312.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_adonidifolius_CLF114312.jpg"
"Senecio alpinus (Asteraceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1939;"still image";"image/jpeg";"Asteraceae_Senecio_alpinus_CLF114305";"Bibliothèque Université Clermont auvergne";"fre";;"col de Coux";"Domaine public";"Asteraceae_Senecio_alpinus_CLF114305.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_alpinus_CLF114305.jpg"
"Senecio ambiguus (Asteraceae)";"Maire";;;;"Herbiers universitaires de Clermont-Ferrand";1938;"still image";"image/jpeg";"Asteraceae_Senecio_ambiguus_CLF114303";"Bibliothèque Université Clermont auvergne";"fre";;"les Aurès";"Domaine public";"Asteraceae_Senecio_ambiguus_CLF114303.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_ambiguus_CLF114303.jpg"
"Senecio aquaticus  (Asteraceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1997;"still image";"image/jpeg";"Asteraceae_Senecio_aquaticus__CLF114293";"Bibliothèque Université Clermont auvergne";"fre";;"Fours";"Domaine public";"Asteraceae_Senecio_aquaticus__CLF114293.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_aquaticus__CLF114293.jpg"
"Senecio aquaticus barbaraefolius (Asteraceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1991;"still image";"image/jpeg";"Asteraceae_Senecio_aquaticus_barbaraefolius_CLF114295";"Bibliothèque Université Clermont auvergne";"fre";;"Charrin, la Crevée";"Domaine public";"Asteraceae_Senecio_aquaticus_barbaraefolius_CLF114295.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_aquaticus_barbaraefolius_CLF114295.jpg"
"Senecio capitatus (Asteraceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1983;"still image";"image/jpeg";"Asteraceae_Senecio_capitatus_CLF114298";"Bibliothèque Université Clermont auvergne";"fre";;"Abriès, chapelle des Clausis";"Domaine public";"Asteraceae_Senecio_capitatus_CLF114298.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_capitatus_CLF114298.jpg"
"Senecio cyneraria (Asteraceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1936;"still image";"image/jpeg";"Asteraceae_Senecio_cyneraria_CLF114307";"Bibliothèque Université Clermont auvergne";"fre";;"Saint Aygulf";"Domaine public";"Asteraceae_Senecio_cyneraria_CLF114307.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_cyneraria_CLF114307.jpg"
"Senecio cyneraria (Asteraceae)";"Sellier";;;;"Herbiers universitaires de Clermont-Ferrand";1897;"still image";"image/jpeg";"Asteraceae_Senecio_cyneraria_CLF114306";"Bibliothèque Université Clermont auvergne";"fre";;"Menton";"Domaine public";"Asteraceae_Senecio_cyneraria_CLF114306.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_cyneraria_CLF114306.jpg"
"Senecio doronicum (Asteraceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1983;"still image";"image/jpeg";"Asteraceae_Senecio_doronicum_CLF114304";"Bibliothèque Université Clermont auvergne";"fre";;"Abriès, col de Malaure";"Domaine public";"Asteraceae_Senecio_doronicum_CLF114304.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_doronicum_CLF114304.jpg"
"Senecio doronicum (Asteraceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1986;"still image";"image/jpeg";"Asteraceae_Senecio_doronicum_CLF114300";"Bibliothèque Université Clermont auvergne";"fre";;"Aubrac";"Domaine public";"Asteraceae_Senecio_doronicum_CLF114300.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_doronicum_CLF114300.jpg"
"Senecio doronicum (Asteraceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1939;"still image";"image/jpeg";"Asteraceae_Senecio_doronicum_CLF114299";"Bibliothèque Université Clermont auvergne";"fre";;"le Biot, mont Ouzon";"Domaine public";"Asteraceae_Senecio_doronicum_CLF114299.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_doronicum_CLF114299.jpg"
"Senecio erucaefolius (Asteraceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1927;"still image";"image/jpeg";"Asteraceae_Senecio_erucaefolius_CLF114308";"Bibliothèque Université Clermont auvergne";"fre";;"Saint Saulge, Montchenu";"Domaine public";"Asteraceae_Senecio_erucaefolius_CLF114308.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_erucaefolius_CLF114308.jpg"
"Senecio erucaefolius (Asteraceae)";"Sellier";;;;"Herbiers universitaires de Clermont-Ferrand";1890;"still image";"image/jpeg";"Asteraceae_Senecio_erucaefolius_CLF114309";"Bibliothèque Université Clermont auvergne";"fre";;"les Aix";"Domaine public";"Asteraceae_Senecio_erucaefolius_CLF114309.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_erucaefolius_CLF114309.jpg"
"Senecio inaequidens (Asteraceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1994;"still image";"image/jpeg";"Asteraceae_Senecio_inaequidens_CLF114294";"Bibliothèque Université Clermont auvergne";"fre";;"Désertines";"Domaine public";"Asteraceae_Senecio_inaequidens_CLF114294.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_inaequidens_CLF114294.jpg"
"Senecio incanus (Asteraceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Asteraceae_Senecio_incanus_CLF114296";"Bibliothèque Université Clermont auvergne";"fre";;"?";"Domaine public";"Asteraceae_Senecio_incanus_CLF114296.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_incanus_CLF114296.jpg"
"Senecio jacobeae (Asteraceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1942;"still image";"image/jpeg";"Asteraceae_Senecio_jacobeae_CLF114313";"Bibliothèque Université Clermont auvergne";"fre";;"Préporché";"Domaine public";"Asteraceae_Senecio_jacobeae_CLF114313.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_jacobeae_CLF114313.jpg"
"Senecio leucanthemifolius (Asteraceae)";"Maire";;;;"Herbiers universitaires de Clermont-Ferrand";1939;"still image";"image/jpeg";"Asteraceae_Senecio_leucanthemifolius_CLF114316";"Bibliothèque Université Clermont auvergne";"fre";;"Alger";"Domaine public";"Asteraceae_Senecio_leucanthemifolius_CLF114316.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_leucanthemifolius_CLF114316.jpg"
"Senecio leucophyllus (Asteraceae)";"Barbezat";;;;"Herbiers universitaires de Clermont-Ferrand";1940;"still image";"image/jpeg";"Asteraceae_Senecio_leucophyllus_CLF114314";"Bibliothèque Université Clermont auvergne";"fre";;"le Mézinc";"Domaine public";"Asteraceae_Senecio_leucophyllus_CLF114314.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_leucophyllus_CLF114314.jpg"
"Senecio paludosus (Asteraceae)";"Sellier";;;;"Herbiers universitaires de Clermont-Ferrand";1890;"still image";"image/jpeg";"Asteraceae_Senecio_paludosus_CLF114301";"Bibliothèque Université Clermont auvergne";"fre";;"les Aix";"Domaine public";"Asteraceae_Senecio_paludosus_CLF114301.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_paludosus_CLF114301.jpg"
"Senecio spathulifolius (Asteraceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1941;"still image";"image/jpeg";"Asteraceae_Senecio_spathulifolius_CLF114315";"Bibliothèque Université Clermont auvergne";"fre";;"Decize";"Domaine public";"Asteraceae_Senecio_spathulifolius_CLF114315.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_spathulifolius_CLF114315.jpg"
"Senecio sylvaticus (Asteraceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1991;"still image";"image/jpeg";"Asteraceae_Senecio_sylvaticus_CLF114311";"Bibliothèque Université Clermont auvergne";"fre";;"Lurcy-Lévis, étang de la Faisanderie";"Domaine public";"Asteraceae_Senecio_sylvaticus_CLF114311.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_sylvaticus_CLF114311.jpg"
"Senecio sylvaticus (Asteraceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1986;"still image";"image/jpeg";"Asteraceae_Senecio_sylvaticus_CLF114302";"Bibliothèque Université Clermont auvergne";"fre";;"Sougy sur Loire,Teinte";"Domaine public";"Asteraceae_Senecio_sylvaticus_CLF114302.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_sylvaticus_CLF114302.jpg"
"Senecio sylvaticus (Asteraceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1925;"still image";"image/jpeg";"Asteraceae_Senecio_sylvaticus_CLF114292";"Bibliothèque Université Clermont auvergne";"fre";;"Saint Saulge";"Domaine public";"Asteraceae_Senecio_sylvaticus_CLF114292.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_sylvaticus_CLF114292.jpg"
"Senecio uniflora (Asteraceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1983;"still image";"image/jpeg";"Asteraceae_Senecio_uniflora_CLF114297";"Bibliothèque Université Clermont auvergne";"fre";;"Abriès, Valpréveyre";"Domaine public";"Asteraceae_Senecio_uniflora_CLF114297.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Asteraceae_Senecio_uniflora_CLF114297.jpg"
