"titre";"créateur";"contributeur";"sujet";"description";"editeur";"Date ";"Type ";"format";"identifiant";"Source";"langue";"Relation";"couverture";"droits";"Nom du fichier";"url"
"Genista triacanthos  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Genista_triacanthos_CLF123992";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Genista_triacanthos_CLF123992.jpg"
"Genista triacanthos  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Genista_triacanthos_CLF123993";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Genista_triacanthos_CLF123993.jpg"
"Genista tricuspidata  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Genista_tricuspidata_CLF123994";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Genista_tricuspidata_CLF123994.jpg"
"Genista tricuspidata  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Genista_tricuspidata_CLF123995";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Genista_tricuspidata_CLF123995.jpg"
"Genista ulicina  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Genista_ulicina_CLF123996";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Genista_ulicina_CLF123996.jpg"
"Genista tricuspidata  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Genista_tricuspidata_CLF123997";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Genista_tricuspidata_CLF123997.jpg"
"Genista umbellata  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Genista_umbellata_CLF123998";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Genista_umbellata_CLF123998.jpg"
"Genista umbellata  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Genista_umbellata_CLF123999";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Genista_umbellata_CLF123999.jpg"
"Genista versicolor  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Genista_versicolor_CLF124000";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Genista_versicolor_CLF124000.jpg"
"Chamaespartium tridentatum  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Chamaespartium_tridentatum_CLF124001";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Chamaespartium_tridentatum_CLF124001.jpg"
"Chamaespartium tridentatum  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Chamaespartium_tridentatum_CLF124002";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Chamaespartium_tridentatum_CLF124002.jpg"
"Echinospartum boissieri  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Echinospartum_boissieri_CLF124003";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Echinospartum_boissieri_CLF124003.jpg"
"Echinospartum horridum  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Echinospartum_horridum_CLF124004";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Echinospartum_horridum_CLF124004.jpg"
"Echinospartum horridum  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Echinospartum_horridum_CLF124005";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Echinospartum_horridum_CLF124005.jpg"
"Genista linifolia  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Genista_linifolia_CLF124006";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Genista_linifolia_CLF124006.jpg"
"Genista martinii  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Genista_martinii_CLF124007";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Genista_martinii_CLF124007.jpg"
"Genista scorpius  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Genista_scorpius_CLF124008";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Genista_scorpius_CLF124008.jpg"
"Gledischia triacanthos  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Gledischia_triacanthos_CLF124009";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Gledischia_triacanthos_CLF124009.jpg"
"Gledischia triacanthos  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Gledischia_triacanthos_CLF124010";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Gledischia_triacanthos_CLF124010.jpg"
"Glycine sinensis  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Glycine_sinensis_CLF124011";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Glycine_sinensis_CLF124011.jpg"
"Glycine sinensis  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Glycine_sinensis_CLF124012";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Glycine_sinensis_CLF124012.jpg"
"Glycine max  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Glycine_max_CLF124013";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Glycine_max_CLF124013.jpg"
"Glycyrrhiza glabra  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Glycyrrhiza_glabra_CLF124014";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Glycyrrhiza_glabra_CLF124014.jpg"
"Glycyrrhiza echinata  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Glycyrrhiza_echinata_CLF124015";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Glycyrrhiza_echinata_CLF124015.jpg"
"Hedysarum boveanum  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hedysarum_boveanum_CLF124016";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hedysarum_boveanum_CLF124016.jpg"
"Hedysarum boveanum  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hedysarum_boveanum_CLF124017";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hedysarum_boveanum_CLF124017.jpg"
"Hedysarum boveanum  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hedysarum_boveanum_CLF124018";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hedysarum_boveanum_CLF124018.jpg"
"Hedysarum boveanum  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hedysarum_boveanum_CLF124019";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hedysarum_boveanum_CLF124019.jpg"
"Hedysarum boveanum  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hedysarum_boveanum_CLF124020";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hedysarum_boveanum_CLF124020.jpg"
"Hedysarum boutignyanum  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hedysarum_boutignyanum_CLF124021";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hedysarum_boutignyanum_CLF124021.jpg"
"Hedysarum boutignyanum  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hedysarum_boutignyanum_CLF124022";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hedysarum_boutignyanum_CLF124022.jpg"
"Hedysarum coronarium  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hedysarum_coronarium_CLF124023";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hedysarum_coronarium_CLF124023.jpg"
"Hedysarum hedysaroides  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hedysarum_hedysaroides_CLF124024";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hedysarum_hedysaroides_CLF124024.jpg"
"Hedysarum hedysaroides  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hedysarum_hedysaroides_CLF124025";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hedysarum_hedysaroides_CLF124025.jpg"
"Hedysarum membranaceum  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hedysarum_membranaceum_CLF124026";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hedysarum_membranaceum_CLF124026.jpg"
"Hedysarum spinosissimum  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hedysarum_spinosissimum_CLF124027";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hedysarum_spinosissimum_CLF124027.jpg"
"Hedysarum spinosissimum  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hedysarum_spinosissimum_CLF124028";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hedysarum_spinosissimum_CLF124028.jpg"
"Hedysarum spinosissimum  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hedysarum_spinosissimum_CLF124029";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hedysarum_spinosissimum_CLF124029.jpg"
"Hedysarum spinosissimum  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hedysarum_spinosissimum_CLF124030";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hedysarum_spinosissimum_CLF124030.jpg"
"Hedysarum spinosissimum  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hedysarum_spinosissimum_CLF124031";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hedysarum_spinosissimum_CLF124031.jpg"
"Hedysarum spinosissimum  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hedysarum_spinosissimum_CLF124032";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hedysarum_spinosissimum_CLF124032.jpg"
"Hedysarum spinosissimum  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hedysarum_spinosissimum_CLF124033";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hedysarum_spinosissimum_CLF124033.jpg"
"Hesperolaburnum platycarpum  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hesperolaburnum_platycarpum_CLF124034";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hesperolaburnum_platycarpum_CLF124034.jpg"
"Hedysarum carnosum  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hedysarum_carnosum_CLF124035";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hedysarum_carnosum_CLF124035.jpg"
"Hippocrepis atlantica  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hippocrepis_atlantica_CLF124036";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hippocrepis_atlantica_CLF124036.jpg"
"Hippocrepis atlantica  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hippocrepis_atlantica_CLF124037";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hippocrepis_atlantica_CLF124037.jpg"
"Hippocrepis balearica  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hippocrepis_balearica_CLF124038";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hippocrepis_balearica_CLF124038.jpg"
"Hippocrepis biflora  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hippocrepis_biflora_CLF124039";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hippocrepis_biflora_CLF124039.jpg"
"Hippocrepis biflora  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hippocrepis_biflora_CLF124040";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hippocrepis_biflora_CLF124040.jpg"
"Hippocrepis biflora  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hippocrepis_biflora_CLF124041";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hippocrepis_biflora_CLF124041.jpg"
"Hippocrepis bicontorta  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hippocrepis_bicontorta_CLF124042";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hippocrepis_bicontorta_CLF124042.jpg"
"Hippocrepis bicontorta  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hippocrepis_bicontorta_CLF124043";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hippocrepis_bicontorta_CLF124043.jpg"
"Hippocrepis bicontorta  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hippocrepis_bicontorta_CLF124044";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hippocrepis_bicontorta_CLF124044.jpg"
"Hippocrepis ciliata  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hippocrepis_ciliata_CLF124045";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hippocrepis_ciliata_CLF124045.jpg"
"Hippocrepis ciliata  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hippocrepis_ciliata_CLF124046";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hippocrepis_ciliata_CLF124046.jpg"
"Hippocrepis comosa  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hippocrepis_comosa_CLF124047";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hippocrepis_comosa_CLF124047.jpg"
"Hippocrepis comosa  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hippocrepis_comosa_CLF124048";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hippocrepis_comosa_CLF124048.jpg"
"Hippocrepis cyclocarpa  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hippocrepis_cyclocarpa_CLF124049";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hippocrepis_cyclocarpa_CLF124049.jpg"
"Hippocrepis monticola  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hippocrepis_monticola_CLF124050";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hippocrepis_monticola_CLF124050.jpg"
"Hippocrepis monticola  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hippocrepis_monticola_CLF124051";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hippocrepis_monticola_CLF124051.jpg"
"Hippocrepis multisiliquosa  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hippocrepis_multisiliquosa_CLF124052";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hippocrepis_multisiliquosa_CLF124052.jpg"
"Hippocrepis multisiliquosa  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hippocrepis_multisiliquosa_CLF124053";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hippocrepis_multisiliquosa_CLF124053.jpg"
"Hippocrepis squamata  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hippocrepis_squamata_CLF124054";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hippocrepis_squamata_CLF124054.jpg"
"Hippocrepis valentina  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hippocrepis_valentina_CLF124055";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hippocrepis_valentina_CLF124055.jpg"
"Hymenocarpus circinatus  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hymenocarpus_circinatus_CLF124056";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hymenocarpus_circinatus_CLF124056.jpg"
"Hymenocarpus circinatus  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hymenocarpus_circinatus_CLF124057";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hymenocarpus_circinatus_CLF124057.jpg"
"Hymenocarpus circinatus  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hymenocarpus_circinatus_CLF124058";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hymenocarpus_circinatus_CLF124058.jpg"
"Hymenocarpus circinatus  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hymenocarpus_circinatus_CLF124059";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hymenocarpus_circinatus_CLF124059.jpg"
"Hymenocarpus hamosus  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hymenocarpus_hamosus_CLF124060";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hymenocarpus_hamosus_CLF124060.jpg"
"Hymenocarpus hamosus  (Fabaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Fabaceae_Hymenocarpus_hamosus_CLF124061";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fabaceae_Hymenocarpus_hamosus_CLF124061.jpg"
