"titre";"créateur";"contributeur";"sujet";"description";"editeur";"Date ";"Type ";"format";"identifiant";"Source";"langue";"Relation";"couverture";"droits";"Nom du fichier";"url"
"Valerianella olitoria (Valerianaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 6 1898|1898";"still image";"image/jpeg";"Valerianella_olitoria_CLF094744";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Valerianella_olitoria_CLF094744.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Valerianella_olitoria_CLF094744.jpg"
"Valerianella auricula (Valerianaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"6 6 1895|1895";"still image";"image/jpeg";"Valerianella_auricula_CLF094745";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Valerianella_auricula_CLF094745.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Valerianella_auricula_CLF094745.jpg"
"Valerianella eriocarpa (Valerianaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"17 6 1899|1899";"still image";"image/jpeg";"Valerianella_eriocarpa_CLF094746";"Bibliothèque Université Clermont Auvergne";"fre";;"Acy-Romance, Ardennes, France";"Domaine public";"Valerianella_eriocarpa_CLF094746.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Valerianella_eriocarpa_CLF094746.jpg"
"Valeriana dioica (Valerianaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 4 1899|1899";"still image";"image/jpeg";"Valeriana_dioica_CLF094747";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Valeriana_dioica_CLF094747.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Valeriana_dioica_CLF094747.jpg"
"Valeriana dioica (Valerianaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 6 1898|1898";"still image";"image/jpeg";"Valeriana_dioica_CLF094748";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Valeriana_dioica_CLF094748.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Valeriana_dioica_CLF094748.jpg"
"Lysimachia vulgaris (Primulaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"16 6 1897|1897";"still image";"image/jpeg";"Lysimachia_vulgaris_CLF094749";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Lysimachia_vulgaris_CLF094749.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Lysimachia_vulgaris_CLF094749.jpg"
"Lysimachia nummularia (Primulaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"23 6 1897|1897";"still image";"image/jpeg";"Lysimachia_nummularia_CLF094750";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Lysimachia_nummularia_CLF094750.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Lysimachia_nummularia_CLF094750.jpg"
"Hottonia palustris (Primulaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"19 6 1898|1898";"still image";"image/jpeg";"Hottonia_palustris_CLF094751";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Hottonia_palustris_CLF094751.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Hottonia_palustris_CLF094751.jpg"
"Primula elatior (Primulaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 4 1898|1898";"still image";"image/jpeg";"Primula_elatior_CLF094752";"Bibliothèque Université Clermont Auvergne";"fre";;"Sorbon, Ardennes, France";"Domaine public";"Primula_elatior_CLF094752.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Primula_elatior_CLF094752.jpg"
"Primula officinalis (Primulaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 4 1898|1898";"still image";"image/jpeg";"Primula_officinalis_CLF094753";"Bibliothèque Université Clermont Auvergne";"fre";;"Sorbon, Ardennes, France";"Domaine public";"Primula_officinalis_CLF094753.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Primula_officinalis_CLF094753.jpg"
"Androsace maxima (Primulaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"17 6 1899|1899";"still image";"image/jpeg";"Androsace_maxima_CLF094754";"Bibliothèque Université Clermont Auvergne";"fre";;"Acy-Romance, Ardennes, France";"Domaine public";"Androsace_maxima_CLF094754.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Androsace_maxima_CLF094754.jpg"
"Androsace maxima (Primulaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"17 6 1899|1899";"still image";"image/jpeg";"Androsace_maxima_CLF094754";"Bibliothèque Université Clermont Auvergne";"fre";;"Acy-Romance, Ardennes, France";"Domaine public";"Androsace_maxima_CLF094754.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Androsace_maxima_CLF094754.jpg"
"Carum bulbocastanum (Apiaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"16 6 1897|1897";"still image";"image/jpeg";"Carum_bulbocastanum_CLF094755";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Carum_bulbocastanum_CLF094755.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Carum_bulbocastanum_CLF094755.jpg"
"Oenanthe fistulosa (Apiaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"23 6 1897|1897";"still image";"image/jpeg";"Oenanthe_fistulosa_CLF094756";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Oenanthe_fistulosa_CLF094756.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Oenanthe_fistulosa_CLF094756.jpg"
"Chaerophyllum sylvestre (Apiaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 7 1897|1897";"still image";"image/jpeg";"Chaerophyllum_sylvestre_CLF094757";"Bibliothèque Université Clermont Auvergne";"fre";;"Barby, Ardennes, France";"Domaine public";"Chaerophyllum_sylvestre_CLF094757.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Chaerophyllum_sylvestre_CLF094757.jpg"
"Pastinaca sylvestris (Apiaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"23 6 1897|1897";"still image";"image/jpeg";"Pastinaca_sylvestris_CLF094758";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Pastinaca_sylvestris_CLF094758.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Pastinaca_sylvestris_CLF094758.jpg"
"Caucalis latifolia (Apiaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"22 6 1899|1899";"still image";"image/jpeg";"Caucalis_latifolia_CLF094759";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Caucalis_latifolia_CLF094759.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Caucalis_latifolia_CLF094759.jpg"
"Scandix pecten-veneris (Apiaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"20 4 1899|1899";"still image";"image/jpeg";"Scandix_pecten-veneris_CLF094760";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Scandix_pecten-veneris_CLF094760.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Scandix_pecten-veneris_CLF094760.jpg"
"Hydrocotyle vulgaris (Apiaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"12 7 1897|1897";"still image";"image/jpeg";"Hydrocotyle_vulgaris_CLF094761";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Hydrocotyle_vulgaris_CLF094761.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Hydrocotyle_vulgaris_CLF094761.jpg"
"Sanicula europaea (Apiaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 5 1899|1899";"still image";"image/jpeg";"Sanicula_europaea_CLF094762";"Bibliothèque Université Clermont Auvergne";"fre";;"Neuvizy, Ardennes, France";"Domaine public";"Sanicula_europaea_CLF094762.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Sanicula_europaea_CLF094762.jpg"
"Orobanche galii (Scrophulariaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"  1898|1898";"still image";"image/jpeg";"Orobanche_galii_CLF094763";"Bibliothèque Université Clermont Auvergne";"fre";;"Chooz, Ardennes, France";"Domaine public";"Orobanche_galii_CLF094763.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Orobanche_galii_CLF094763.jpg"
"Orobanche epithymum (Scrophulariaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"17 6 1899|1899";"still image";"image/jpeg";"Orobanche_epithymum_CLF094764";"Bibliothèque Université Clermont Auvergne";"fre";;"Acy-Romance, Ardennes, France";"Domaine public";"Orobanche_epithymum_CLF094764.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Orobanche_epithymum_CLF094764.jpg"
"Paris quadrifolia (Trilliaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 6 1899|1899";"still image";"image/jpeg";"Paris_quadrifolia_CLF094765";"Bibliothèque Université Clermont Auvergne";"fre";;"Neuvizy, Ardennes, France";"Domaine public";"Paris_quadrifolia_CLF094765.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Paris_quadrifolia_CLF094765.jpg"
"Polygonatum multiflorum (Convallariaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"10 6 1897|1897";"still image";"image/jpeg";"Polygonatum_multiflorum_CLF094766";"Bibliothèque Université Clermont Auvergne";"fre";;"L' Échelle, Ardennes, France";"Domaine public";"Polygonatum_multiflorum_CLF094766.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Polygonatum_multiflorum_CLF094766.jpg"
"Convallaria majalis (Convallariaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"10 5 1897|1897";"still image";"image/jpeg";"Convallaria_majalis_CLF094767";"Bibliothèque Université Clermont Auvergne";"fre";;"Novion-Porcien, Ardennes, France";"Domaine public";"Convallaria_majalis_CLF094767.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Convallaria_majalis_CLF094767.jpg"
"Ornithogalum umbellatum (Hyacinthaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 5 1898|1898";"still image";"image/jpeg";"Ornithogalum_umbellatum_CLF094768";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Ornithogalum_umbellatum_CLF094768.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Ornithogalum_umbellatum_CLF094768.jpg"
"Ornithogalum pyrenaicum (Hyacinthaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 6 1897|1897";"still image";"image/jpeg";"Ornithogalum_pyrenaicum_CLF094769";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Ornithogalum_pyrenaicum_CLF094769.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Ornithogalum_pyrenaicum_CLF094769.jpg"
"Endymion nutans (Hyacinthaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 4 1898|1898";"still image";"image/jpeg";"Endymion_nutans_CLF094770";"Bibliothèque Université Clermont Auvergne";"fre";;"Girondelle, Ardennes, France";"Domaine public";"Endymion_nutans_CLF094770.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Endymion_nutans_CLF094770.jpg"
"Gagea arvensis (Liliaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"4 4 1897|1897";"still image";"image/jpeg";"Gagea_arvensis_CLF094771";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Gagea_arvensis_CLF094771.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Gagea_arvensis_CLF094771.jpg"
"Gagea arvensis (Liliaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"4 4 1897|1897";"still image";"image/jpeg";"Gagea_arvensis_CLF094771";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Gagea_arvensis_CLF094771.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Gagea_arvensis_CLF094771.jpg"
"Allium sphaerocephalon (Alliaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 7 1897|1897";"still image";"image/jpeg";"Allium_sphaerocephalon_CLF094772";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Allium_sphaerocephalon_CLF094772.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Allium_sphaerocephalon_CLF094772.jpg"
"Muscari comosum (Liliaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"11 6 1897|1897";"still image";"image/jpeg";"Muscari_comosum_CLF094773";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Muscari_comosum_CLF094773.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Muscari_comosum_CLF094773.jpg"
"Colchicum autumnale (Colchicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 7 1898|1898";"still image";"image/jpeg";"Colchicum_autumnale_CLF094774";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Colchicum_autumnale_CLF094774.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Colchicum_autumnale_CLF094774.jpg"
"Alisma plantago-aquatica (Alismataceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"12 7 1897|1897";"still image";"image/jpeg";"Alisma_plantago-aquatica_CLF094775";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Alisma_plantago-aquatica_CLF094775.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Alisma_plantago-aquatica_CLF094775.jpg"
"Sagittaria sagittifolia (Alismataceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 7 1897|1897";"still image";"image/jpeg";"Sagittaria_sagittifolia_CLF094776";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Sagittaria_sagittifolia_CLF094776.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Sagittaria_sagittifolia_CLF094776.jpg"
"Vicia lens (Fabaceae)";"Hb J. Lambert";"Roux|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"17 6 1899|2011";"still image";"image/jpeg";"Vicia_lens_CLF094777";"Bibliothèque Université Clermont Auvergne";"fre";;"Acy-Romance, Ardennes, France";"Domaine public";"Vicia_lens_CLF094777.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Vicia_lens_CLF094777.jpg"
"Lathyrus tuberosus (Fabaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 7 1896|1896";"still image";"image/jpeg";"Lathyrus_tuberosus_CLF094778";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Lathyrus_tuberosus_CLF094778.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Lathyrus_tuberosus_CLF094778.jpg"
"Pisum sativum (Fabaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"17 6 1899|1899";"still image";"image/jpeg";"Pisum_sativum_CLF094779";"Bibliothèque Université Clermont Auvergne";"fre";;"Acy-Romance, Ardennes, France";"Domaine public";"Pisum_sativum_CLF094779.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Pisum_sativum_CLF094779.jpg"
"Hippocrepis comosa (Fabaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"17 6 1899|1899";"still image";"image/jpeg";"Hippocrepis_comosa_CLF094780";"Bibliothèque Université Clermont Auvergne";"fre";;"Acy-Romance, Ardennes, France";"Domaine public";"Hippocrepis_comosa_CLF094780.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Hippocrepis_comosa_CLF094780.jpg"
"Onobrychis sativa (Fabaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"23 6 1897|1897";"still image";"image/jpeg";"Onobrychis_sativa_CLF094781";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Onobrychis_sativa_CLF094781.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Onobrychis_sativa_CLF094781.jpg"
"Robinia pseudoacacia (Fabaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"6 6 1898|1898";"still image";"image/jpeg";"Robinia_pseudoacacia_CLF094782";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Robinia_pseudoacacia_CLF094782.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Robinia_pseudoacacia_CLF094782.jpg"
"Anthyllis vulneraria (Fabaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 6 1897|1897";"still image";"image/jpeg";"Anthyllis_vulneraria_CLF094783";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Anthyllis_vulneraria_CLF094783.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Anthyllis_vulneraria_CLF094783.jpg"
"Melilotus arvensis (Fabaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"17 6 1899|1899";"still image";"image/jpeg";"Melilotus_arvensis_CLF094784";"Bibliothèque Université Clermont Auvergne";"fre";;"Acy-Romance, Ardennes, France";"Domaine public";"Melilotus_arvensis_CLF094784.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Melilotus_arvensis_CLF094784.jpg"
"Medicago falcata (Fabaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"1 7 1897|1897";"still image";"image/jpeg";"Medicago_falcata_CLF094785";"Bibliothèque Université Clermont Auvergne";"fre";;"Nanteuil-sur-Aisne, Ardennes, France";"Domaine public";"Medicago_falcata_CLF094785.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Medicago_falcata_CLF094785.jpg"
"Medicago sativa (Fabaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"16 6 1897|1897";"still image";"image/jpeg";"Medicago_sativa_CLF094786";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Medicago_sativa_CLF094786.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Medicago_sativa_CLF094786.jpg"
"Ononis natrix (Fabaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"1 7 1897|1897";"still image";"image/jpeg";"Ononis_natrix_CLF094787";"Bibliothèque Université Clermont Auvergne";"fre";;"Nanteuil-sur-Aisne, Ardennes, France";"Domaine public";"Ononis_natrix_CLF094787.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Ononis_natrix_CLF094787.jpg"
"Trifolium arvense (Fabaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 7 1899|1899";"still image";"image/jpeg";"Trifolium_arvense_CLF094788";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Trifolium_arvense_CLF094788.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Trifolium_arvense_CLF094788.jpg"
"Trifolium fragiferum (Fabaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"12 7 1897|1897";"still image";"image/jpeg";"Trifolium_fragiferum_CLF094789";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Trifolium_fragiferum_CLF094789.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Trifolium_fragiferum_CLF094789.jpg"
"Trifolium repens (Fabaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"12 7 1897|1897";"still image";"image/jpeg";"Trifolium_repens_CLF094790";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Trifolium_repens_CLF094790.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Trifolium_repens_CLF094790.jpg"
"Trifolium procumbens (Fabaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 6 1898|1898";"still image";"image/jpeg";"Trifolium_procumbens_CLF094791";"Bibliothèque Université Clermont Auvergne";"fre";;"Barby, Ardennes, France";"Domaine public";"Trifolium_procumbens_CLF094791.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Trifolium_procumbens_CLF094791.jpg"
"Trifolium filiforme (Fabaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"6 6 1898|1898";"still image";"image/jpeg";"Trifolium_filiforme_CLF094792";"Bibliothèque Université Clermont Auvergne";"fre";;"Barby, Ardennes, France";"Domaine public";"Trifolium_filiforme_CLF094792.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Trifolium_filiforme_CLF094792.jpg"
"Genista tinctoria (Fabaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 7 1899|1899";"still image";"image/jpeg";"Genista_tinctoria_CLF094793";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Genista_tinctoria_CLF094793.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Genista_tinctoria_CLF094793.jpg"
"Vicia cracca (Fabaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"17 6 1899|1899";"still image";"image/jpeg";"Vicia_cracca_CLF094794";"Bibliothèque Université Clermont Auvergne";"fre";;"Acy-Romance, Ardennes, France";"Domaine public";"Vicia_cracca_CLF094794.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Vicia_cracca_CLF094794.jpg"
"Vicia sativa (Fabaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 5 1897|1897";"still image";"image/jpeg";"Vicia_sativa_CLF094795";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Vicia_sativa_CLF094795.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Vicia_sativa_CLF094795.jpg"
"Vicia sativa (Fabaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"20 6 1898|1898";"still image";"image/jpeg";"Vicia_sativa_CLF094796";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Vicia_sativa_CLF094796.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Vicia_sativa_CLF094796.jpg"
"Vicia cracca (Fabaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 7 1897|1897";"still image";"image/jpeg";"Vicia_cracca_CLF094797";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Vicia_cracca_CLF094797.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Vicia_cracca_CLF094797.jpg"
"Hypericum perforatum (Hypericaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"12 7 1897|1897";"still image";"image/jpeg";"Hypericum_perforatum_CLF094798";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Hypericum_perforatum_CLF094798.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Hypericum_perforatum_CLF094798.jpg"
"Ilex aquifolium (Aquifoliaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"17 4 1898|1898";"still image";"image/jpeg";"Ilex_aquifolium_CLF094799";"Bibliothèque Université Clermont Auvergne";"fre";;"Chooz, Ardennes, France";"Domaine public";"Ilex_aquifolium_CLF094799.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Ilex_aquifolium_CLF094799.jpg"
"Erigeron canadensis (Asteraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"26 8 1897|1897";"still image";"image/jpeg";"Erigeron_canadensis_CLF094800";"Bibliothèque Université Clermont Auvergne";"fre";;"Chooz, Ardennes, France";"Domaine public";"Erigeron_canadensis_CLF094800.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Erigeron_canadensis_CLF094800.jpg"
